initial_x,initial_y,yield_curve_pc1_risk_factor,yield_curve_pc2_risk_factor,yield_curve_pc3_risk_factor,stock_vola_risk_factor,credit_default_rf,mortality_risk_factor,base_lapse_risk_factor,mass_lapse_risk_factor
-0.0015028428708098,-0.0002228525293832,0.0102703654736072,0.0074123987449449,-0.0404505979127563,-0.0698837007450803,0.816593544162312,0.995840565840843,0.642561903037748,0.963303516053924
0.0019152351884388,-0.0012751114248835,-0.0865047591025212,-0.0216305975490314,-0.0076153924614164,-0.0265107099734624,0.950605150579612,0.925707503714331,0.758756234282886,0.952187825425934
-0.0024294072591858,0.0026691130123411,-0.0746013125382514,0.0148700203050461,0.0103745003644582,-0.0268263484214268,0.96815462686696,1.01679601210071,0.756336519581659,0.993304654062707
0.0072416582205631,-0.0121066830181575,-0.10348946288111,0.0008941172749426,0.0076119005466638,-0.0984087517536724,0.947350694292503,0.932483040195113,1.00509808569439,0.983691842316947
0.0021752697538156,-0.0018008356577234,-0.152668263040751,0.0255198702042813,-0.0057695563120314,-0.0308365804615888,0.927053914340713,0.960322929993934,0.985009387361849,0.948294133300023
-0.014328211342985,0.0165520899249758,-0.027216122756291,-0.0021942141819625,-0.0173373634611607,-0.067417016607313,0.919981598662125,0.979380505758934,0.790262705515071,0.86504560793541
-0.0331176882243966,0.0435577569026339,0.0562231929634309,0.0110917236802641,-0.0091448998702146,0.0495161427781199,0.993313569533533,0.910776864576419,1.2423455214003,0.998911416314083
0.0091201206140575,-0.0144503373406461,-0.0393390862854384,0.0427914616008182,-0.006251884266941,-0.0494054527482693,0.947015160188388,0.907230084978497,0.973999415528695,0.920649894451624
0.0292714167739021,-0.03563604361342,0.100431458065335,0.0061010305818833,0.0044785452804926,0.0650270225076909,0.969840937536595,0.987020103518001,0.961515376403653,0.924566322108952
-0.0087354848663041,0.0091301118001667,-0.014083029238,0.0146381952940715,0.0114554233461411,-0.0737145482024043,0.960413745509686,0.957988206108662,0.996109381870595,0.976108344579696
-0.007435572901161,0.011009191065594,-0.0994895440890594,-0.0280945598240586,-0.0039473885127787,-0.114818808959631,0.902353608265058,1.07907584572266,0.844726053328739,0.969323049961214
0.0082387170337298,-0.0095144393720638,-0.0463116123011295,0.0238209350318167,0.0124903157292184,-0.0355126865358553,0.915169697193454,1.03933444675043,1.22901141844795,0.986865304154911
-0.0022141426623719,0.0017478450059945,0.0291600147221049,-0.0131310967416488,-0.0023976956523703,-0.0247881282506587,0.963676107350877,1.0289378219299,1.07309760510069,0.835297737843891
0.005126639579519,-0.0074274911370608,-0.0263255275254849,-0.0131149926273695,-0.0141199514666789,-0.0079417709730149,0.866652936177445,0.96776439817731,0.84857833508619,0.946047277617242
-0.0066311127397838,0.0083352627568528,0.0163459232272342,0.0227249201608694,-0.0281685955923632,0.0292428731775389,0.981429942745731,1.00521353647139,0.964385225606827,0.978442225668184
0.0123746778153285,-0.0150472455823548,-0.0290504536594669,-0.0427207243646646,-0.0113881677584481,-0.0804772070234885,0.912023425366904,1.10550834679355,1.07837795892665,0.78006358273854
-0.0033230147177214,0.0052699679469378,0.0963568811282626,0.0200583530242065,0.0021505379269017,-0.0303522863632892,0.964630898737285,1.00040259669094,1.21253184338661,0.986225434021348
0.0031765342263895,-0.0025084101233131,-0.137962627200983,-0.0165808854152235,0.0328652158790192,-0.036669221457631,0.913338279918874,0.96561418755555,0.889857112838422,0.921361991009106
-0.0077152918754248,0.0058268023923429,-0.0862816677998486,-0.0112288941775571,0.006706791253931,-0.0533893150156469,0.950843861657733,1.17538625699071,0.992122621068264,0.908612690052751
-0.0174324718937525,0.0253803150845173,0.150928304767524,0.018698863010735,0.0058760162327882,0.0511460437926615,0.979883530302855,0.993839137695852,0.939530321150166,0.928510692262518
-0.0123913417642864,0.0112517231999663,-0.0944041019611805,-0.0044192728159679,-0.0303104453528654,-0.124491347852306,0.92371262108863,1.03010117919564,1.1594738789681,0.885344103946956
0.0037821644514083,-0.0086679983048658,-0.0727500707383457,-0.0086518442320246,0.0065744166159748,-0.0016421922644205,0.831719513793693,0.9831216076723,0.943185744098363,0.921946359545402
-0.0010847863066321,0.0037924132980669,0.0339315273693954,0.0396302020803441,0.0302384026065402,0.0938188614242842,0.998319726845572,0.95039970206074,1.25012591542474,0.988378916023804
0.0016847954721042,-0.0030011780511756,-0.0225496361790644,-0.0170533618014038,0.0025881977283419,-0.0127480373729567,0.966981766132392,0.916793480782596,1.17331900216819,0.944192418103901
0.0024035969305193,-0.0028342062994943,-0.0304362387842394,0.0400015113054985,0.0210069680310953,-0.0998404881452986,0.907692050235929,1.09180542437028,1.07073353671853,0.970801986785901
0.0079426980559401,-0.0080234855300372,-0.0092166686114974,-0.0207343502456945,0.0156568556390135,-0.0647752572553512,0.945574062976402,0.900721435705802,1.01202453507405,0.823322311395105
0.0051706312086854,-0.0064162628465515,0.116792855202518,-0.014666300137002,-0.0077434190497193,-0.0416638566422212,0.952583410140763,1.04967372410299,0.891074604591935,0.943848986742187
-0.0009596304377113,0.0049136166299291,0.131922839887747,0.0032623336648189,-0.0227043234800952,-0.0025147607608641,0.931184852112879,1.05080890375174,0.936695118814239,0.891729975309918
-0.0042870076215481,0.0025561809468705,-0.0735156245411509,-0.0202638534846709,-0.00924506128221,-0.0111693327181376,0.965022803275156,0.901318351985262,0.857930948413876,0.754124501743058
-0.0067290182025837,0.0084785266852956,0.0462695297486519,-0.0088673568389326,-0.0046130977556379,0.0143421314739262,0.985220413170903,1.13047236337421,1.10035737672103,0.990393496482751
0.0141458506807274,-0.0202954714511955,-0.0669820786720291,0.0014032235279034,-0.0068577566389466,-0.0312820085868733,0.97636013219675,0.971534540056915,1.32104044476206,0.926503513396782
0.0033781281059703,-0.0036456578147615,0.0598139766906065,0.0028733884379011,-0.0095740686031131,0.0340181900757345,0.92971441847894,1.15386002993706,1.08815595252761,0.992354678702045
0.0096274426901985,-0.0128052838571979,-0.0878849667604226,-0.0293469321720551,0.0076545187733708,-0.0016143709393349,0.937628677238784,1.00988965382447,0.702355746164737,0.894578096163474
0.0111738543800546,-0.0134696585251187,0.124161446230786,-0.0470102374846706,0.0142723197596336,0.0832230911664086,0.967021901617555,0.971493940508927,1.02553594325724,0.921750885158998
-0.0012491833238509,0.001586747046876,-0.0797954793248847,0.0033654489332024,0.0141369336451504,0.0091615322573696,0.979140420835395,0.929732769550377,1.19487422950523,0.942388256718294
-0.0047400498445612,0.0087649075188486,-0.0534675509567362,0.0182616803502118,0.0151620297038553,0.143951262366217,0.979509947215437,1.08842304701337,1.15275672436803,0.961697538146908
-0.0027381369496992,-0.0011656618921492,0.0111085617914102,0.0227067426387089,-0.029175702995369,-0.050186179958938,0.95732222342292,0.957572604662042,0.957193249020419,0.969209192425474
0.0069661441577131,-0.008149197733589,-0.103478254120584,-0.0092694644646559,0.0077471429374565,-0.0980784831492626,0.930453176460352,0.925030821648674,0.993738154858471,0.853859691317799
-0.0141724964226035,0.0167041262364566,0.0614916741596547,-0.0445918478475521,0.0034838037896373,-0.0024682646324555,0.973936829522593,1.00371749056018,1.12832699607004,0.782811818018048
-0.0184017076689494,0.0192177654537611,-0.0394963806884793,0.0134902304836797,-0.0316498387706677,0.0154666895098692,0.957392204865657,0.995676753362366,1.09545108474122,0.940723002051469
-0.0021964560723431,0.0025361654304551,-0.119661945698131,0.0056782340491386,0.0087733777632243,-0.0011178946490336,0.97038994565192,0.962310300090795,1.05701573727373,0.884903168107298
0.0002782011925484,0.0019302745643665,-0.0359147887974789,-0.0150947592851471,-0.010645536473917,-0.118213919894303,0.891578519764552,0.9524647657746,0.674816550305691,0.861422551519778
0.002797515391066,-0.00513260076666,-0.0782863522340676,0.0086556051482603,0.0144775823757082,-0.006233956474045,0.896193891943896,0.961921172525295,0.917721754458674,0.986721099934548
-0.0018927286179597,0.002745287594504,0.146725919790037,-0.0408285411793926,0.0544662133052707,0.0403979116201239,0.91611848495294,0.994125147068799,1.08088390296994,0.957692133629886
-0.0103927560705338,0.010827891535502,-0.136439351315376,0.0003353203810488,-0.0188175577870466,-0.13405496641552,0.819701480412926,0.999012676848238,0.665970345638796,0.862720069490697
0.0119473760882003,-0.0151228266139006,-0.0789493732359393,0.0071156742471893,-0.0157122546659815,-0.0353680141127017,0.963605739496487,1.06558109370886,0.840429005363601,0.931869504496338
0.0057681205429566,-0.0062144724223764,0.0205157788752444,-0.0021579370919569,0.0286400984487323,-0.0222580691283424,0.979188745281532,0.952824009245649,1.40800813922022,0.959223795057705
-0.0040950761172378,0.002359356453875,0.0553224128148566,0.0365512235340889,-0.0037098540987541,-0.117735822766419,0.88489345405398,1.02516092945386,1.31579284106591,0.975665097757349
-0.015911056926497,0.0195523279456766,0.0540911908559467,0.0364538200170946,0.0602139580580014,0.12290434965694,0.996480739495773,0.933410874239041,1.49275566847221,0.999979202388989
0.0061589707212992,-0.0057511368653551,0.0528187946507879,0.0039454476418698,0.0092554801801211,0.0800511418332791,0.989736718803195,0.906440382416754,1.36583601699628,0.895202336524644
-0.0043662938870648,0.0025197387109053,0.0668303087666223,0.0370961226141157,-0.0016895957421022,-0.0845622013873159,0.887374273147827,1.05449375954336,0.860337042449247,0.996831966238141
